year_round,country_code,value,over,fill,color,n,world,world_text,title,map_col,map_row
1964,AFG,0.0938799245,FALSE,0.0938799245,NA,9,3,0K,1964 9,17,15
1964,AGO,0.196265886,FALSE,0.196265886,NA,9,3,0K,1964 9,12,3
1964,ALB,1.1389205015,FALSE,1.1389205015,NA,9,3,0K,1964 9,12,16
1964,ARE,0.1393409115,FALSE,0.1393409115,NA,9,3,0K,1964 9,17,11
1964,ARG,2.5900468235,FALSE,2.5900468235,NA,9,3,0K,1964 9,3,1
1964,ATG,2.0068602835,FALSE,2.0068602835,NA,9,3,0K,1964 9,NA,NA
1964,AUS,10.1906974105,TRUE,10,black,9,3,0K,1964 9,20,3
1964,AUT,5.3216002605,FALSE,5.3216002605,NA,9,3,0K,1964 9,11,20
1964,BDI,0.013873541500000001,FALSE,0.013873541500000001,NA,9,3,0K,1964 9,14,5
1964,BEL,11.097655135,TRUE,10,black,9,3,0K,1964 9,9,21
1964,BEN,0.056209264,FALSE,0.056209264,NA,9,3,0K,1964 9,11,9
1964,BFA,0.0207082775,FALSE,0.0207082775,NA,9,3,0K,1964 9,10,10
1964,BGR,5.454319929,FALSE,5.454319929,NA,9,3,0K,1964 9,14,19
1964,BHR,7.6480971449999995,FALSE,7.6480971449999995,NA,9,3,0K,1964 9,16,12
1964,BHS,8.7590729775,FALSE,8.7590729775,NA,9,3,0K,1964 9,3,16
1964,BLZ,0.806537021,FALSE,0.806537021,NA,9,3,0K,1964 9,2,11
1964,BMU,3.8554623269999997,FALSE,3.8554623269999997,NA,9,3,0K,1964 9,NA,NA
1964,BOL,0.3711833085,FALSE,0.3711833085,NA,9,3,0K,1964 9,3,4
1964,BRA,0.687216776,FALSE,0.687216776,NA,9,3,0K,1964 9,5,4
1964,BRB,0.8192675325000001,FALSE,0.8192675325000001,NA,9,3,0K,1964 9,5,9
1964,BRN,3.37163916,FALSE,3.37163916,NA,9,3,0K,1964 9,21,9
1964,CAF,0.049372555,FALSE,0.049372555,NA,9,3,0K,1964 9,13,7
1964,CAN,12.559685935,TRUE,10,black,9,3,0K,1964 9,2,22
1964,CHE,5.025506997,FALSE,5.025506997,NA,9,3,0K,1964 9,9,20
1964,CHL,2.070210698,FALSE,2.070210698,NA,9,3,0K,1964 9,2,1
1964,CHN,0.6455851324999999,FALSE,0.6455851324999999,NA,9,3,0K,1964 9,20,18
1964,CIV,0.22747839949999998,FALSE,0.22747839949999998,NA,9,3,0K,1964 9,9,8
1964,CMR,0.056848044,FALSE,0.056848044,NA,9,3,0K,1964 9,12,7
1964,COD,0.1296080685,FALSE,0.1296080685,NA,9,3,0K,1964 9,NA,NA
1964,COG,0.21986990950000002,FALSE,0.21986990950000002,NA,9,3,0K,1964 9,13,5
1964,COL,1.1818510975,FALSE,1.1818510975,NA,9,3,0K,1964 9,2,6
1964,COM,0.06235345,FALSE,0.06235345,NA,9,3,0K,1964 9,15,3
1964,CPV,0.120985046,FALSE,0.120985046,NA,9,3,0K,1964 9,7,14
1964,CRI,0.48592919050000005,FALSE,0.48592919050000005,NA,9,3,0K,1964 9,2,8
1964,CUB,1.8363946535,FALSE,1.8363946535,NA,9,3,0K,1964 9,2,15
1964,CYM,1.3201175539999999,FALSE,1.3201175539999999,NA,9,3,0K,1964 9,NA,NA
1964,CYP,1.8560257725,FALSE,1.8560257725,NA,9,3,0K,1964 9,13,15
1964,DJI,0.91828519,FALSE,0.91828519,NA,9,3,0K,1964 9,15,9
1964,DMA,0.2274912475,FALSE,0.2274912475,NA,9,3,0K,1964 9,NA,NA
1964,DNK,9.2314844715,FALSE,9.2314844715,NA,9,3,0K,1964 9,11,22
1964,DOM,0.4321982815,FALSE,0.4321982815,NA,9,3,0K,1964 9,4,14
1964,DZA,0.4910087995,FALSE,0.4910087995,NA,9,3,0K,1964 9,10,14
1964,ECU,0.4272071175,FALSE,0.4272071175,NA,9,3,0K,1964 9,2,5
1964,EGY,0.8719934785000001,FALSE,0.8719934785000001,NA,9,3,0K,1964 9,13,13
1964,ESP,2.131667725,FALSE,2.131667725,NA,9,3,0K,1964 9,8,18
1964,ETH,0.021242748,FALSE,0.021242748,NA,9,3,0K,1964 9,15,8
1964,FIN,5.2870135035,FALSE,5.2870135035,NA,9,3,0K,1964 9,13,25
1964,FJI,0.843698887,FALSE,0.843698887,NA,9,3,0K,1964 9,22,6
1964,FRA,7.0083294795,FALSE,7.0083294795,NA,9,3,0K,1964 9,8,20
1964,FRO,3.4982455395,FALSE,3.4982455395,NA,9,3,0K,1964 9,NA,NA
1964,GAB,0.385167838,FALSE,0.385167838,NA,9,3,0K,1964 9,12,5
1964,GBR,11.3609992,TRUE,10,black,9,3,0K,1964 9,8,22
1964,GHA,0.2203882875,FALSE,0.2203882875,NA,9,3,0K,1964 9,10,8
1964,GIB,1.9957851425,FALSE,1.9957851425,NA,9,3,0K,1964 9,NA,NA
1964,GIN,0.1817112035,FALSE,0.1817112035,NA,9,3,0K,1964 9,8,10
1964,GMB,0.073767485,FALSE,0.073767485,NA,9,3,0K,1964 9,8,12
1964,GNB,0.09613005899999999,FALSE,0.09613005899999999,NA,9,3,0K,1964 9,8,11
1964,GNQ,0.100157523,FALSE,0.100157523,NA,9,3,0K,1964 9,12,6
1964,GRC,1.7725090015,FALSE,1.7725090015,NA,9,3,0K,1964 9,13,16
1964,GRD,0.2332628025,FALSE,0.2332628025,NA,9,3,0K,1964 9,4,8
1964,GRL,8.590301780499999,FALSE,8.590301780499999,NA,9,3,0K,1964 9,NA,NA
1964,GTM,0.3901441965,FALSE,0.3901441965,NA,9,3,0K,1964 9,1,10
1964,GUY,1.335720222,FALSE,1.335720222,NA,9,3,0K,1964 9,4,6
1964,HKG,1.2707806220000002,FALSE,1.2707806220000002,NA,9,3,0K,1964 9,21,17
1964,HND,0.318633349,FALSE,0.318633349,NA,9,3,0K,1964 9,2,10
1964,HTI,0.071541144,FALSE,0.071541144,NA,9,3,0K,1964 9,3,14
1964,HUN,6.103138982000001,FALSE,6.103138982000001,NA,9,3,0K,1964 9,13,20
1964,IDN,0.2377499675,FALSE,0.2377499675,NA,9,3,0K,1964 9,20,8
1964,IND,0.32125365149999996,FALSE,0.32125365149999996,NA,9,3,0K,1964 9,18,13
1964,IRL,4.868785454,FALSE,4.868785454,NA,9,3,0K,1964 9,7,22
1964,IRN,2.0555408645,FALSE,2.0555408645,NA,9,3,0K,1964 9,16,15
1964,IRQ,1.7116756844999998,FALSE,1.7116756844999998,NA,9,3,0K,1964 9,16,14
1964,ISL,7.096529313,FALSE,7.096529313,NA,9,3,0K,1964 9,7,25
1964,ISR,4.3735814755,FALSE,4.3735814755,NA,9,3,0K,1964 9,14,14
1964,ITA,3.5232779405,FALSE,3.5232779405,NA,9,3,0K,1964 9,10,18
1964,JAM,2.0269022195,FALSE,2.0269022195,NA,9,3,0K,1964 9,2,13
1964,JOR,1.1710130545,FALSE,1.1710130545,NA,9,3,0K,1964 9,15,14
1964,JPN,3.7929703034999998,FALSE,3.7929703034999998,NA,9,3,0K,1964 9,23,19
1964,KEN,0.28347737949999996,FALSE,0.28347737949999996,NA,9,3,0K,1964 9,15,7
1964,KHM,0.0581167875,FALSE,0.0581167875,NA,9,3,0K,1964 9,20,11
1964,KIR,0.3202261865,FALSE,0.3202261865,NA,9,3,0K,1964 9,NA,NA
1964,KNA,0.407141004,FALSE,0.407141004,NA,9,3,0K,1964 9,NA,NA
1964,KOR,0.8325419519999999,FALSE,0.8325419519999999,NA,9,3,0K,1964 9,22,19
1964,KWT,67.18735296,TRUE,10,black,9,3,0K,1964 9,16,13
1964,LAO,0.0747376965,FALSE,0.0747376965,NA,9,3,0K,1964 9,20,13
1964,LBN,1.5933754375,FALSE,1.5933754375,NA,9,3,0K,1964 9,14,15
1964,LBR,0.4200995995,FALSE,0.4200995995,NA,9,3,0K,1964 9,8,8
1964,LBY,0.49199183350000003,FALSE,0.49199183350000003,NA,9,3,0K,1964 9,12,13
1964,LCA,0.24930062149999999,FALSE,0.24930062149999999,NA,9,3,0K,1964 9,4,9
1964,LKA,0.224410555,FALSE,0.224410555,NA,9,3,0K,1964 9,18,12
1964,LUX,37.18104689,TRUE,10,black,9,3,0K,1964 9,10,21
1964,MAC,0.6563160145,FALSE,0.6563160145,NA,9,3,0K,1964 9,21,16
1964,MAR,0.30930207649999997,FALSE,0.30930207649999997,NA,9,3,0K,1964 9,9,14
1964,MDG,0.0913315995,FALSE,0.0913315995,NA,9,3,0K,1964 9,15,2
1964,MEX,1.7015694479999999,FALSE,1.7015694479999999,NA,9,3,0K,1964 9,1,16
1964,MLI,0.033770789,FALSE,0.033770789,NA,9,3,0K,1964 9,10,12
1964,MLT,1.5181173045,FALSE,1.5181173045,NA,9,3,0K,1964 9,10,17
1964,MMR,0.120857156,FALSE,0.120857156,NA,9,3,0K,1964 9,19,12
1964,MNG,1.8364983905,FALSE,1.8364983905,NA,9,3,0K,1964 9,20,20
1964,MOZ,0.255607042,FALSE,0.255607042,NA,9,3,0K,1964 9,14,3
1964,MRT,0.142173569,FALSE,0.142173569,NA,9,3,0K,1964 9,8,14
1964,MUS,0.4112488205,FALSE,0.4112488205,NA,9,3,0K,1964 9,16,1
1964,MWI,0.0845506495,FALSE,0.0845506495,NA,9,3,0K,1964 9,14,4
1964,NCL,13.050721945,TRUE,10,black,9,3,0K,1964 9,22,5
1964,NER,0.024247653,FALSE,0.024247653,NA,9,3,0K,1964 9,11,12
1964,NGA,0.191476909,FALSE,0.191476909,NA,9,3,0K,1964 9,12,8
1964,NIC,0.426525562,FALSE,0.426525562,NA,9,3,0K,1964 9,2,9
1964,NLD,8.080863572,FALSE,8.080863572,NA,9,3,0K,1964 9,10,22
1964,NOR,4.3949088695,FALSE,4.3949088695,NA,9,3,0K,1964 9,11,25
1964,NPL,0.01523907,FALSE,0.01523907,NA,9,3,0K,1964 9,18,14
1964,NRU,5.5417348749999995,FALSE,5.5417348749999995,NA,9,3,0K,1964 9,NA,NA
1964,NZL,5.1407214925,FALSE,5.1407214925,NA,9,3,0K,1964 9,22,1
1964,OMN,0.0295686005,FALSE,0.0295686005,NA,9,3,0K,1964 9,17,10
1964,PAK,0.38849643899999997,FALSE,0.38849643899999997,NA,9,3,0K,1964 9,17,14
1964,PAN,1.0685949865,FALSE,1.0685949865,NA,9,3,0K,1964 9,2,7
1964,PER,1.0590714755000001,FALSE,1.0590714755000001,NA,9,3,0K,1964 9,2,4
1964,PHL,0.44038292599999995,FALSE,0.44038292599999995,NA,9,3,0K,1964 9,21,14
1964,PLW,5.8303108945,FALSE,5.8303108945,NA,9,3,0K,1964 9,NA,NA
1964,PNG,0.129271966,FALSE,0.129271966,NA,9,3,0K,1964 9,21,8
1964,POL,7.8346713795,FALSE,7.8346713795,NA,9,3,0K,1964 9,12,22
1964,PRT,1.2544660685,FALSE,1.2544660685,NA,9,3,0K,1964 9,7,18
1964,PRY,0.22902783399999999,FALSE,0.22902783399999999,NA,9,3,0K,1964 9,4,3
1964,PYF,0.817483623,FALSE,0.817483623,NA,9,3,0K,1964 9,23,4
1964,QAT,89.15903638500001,TRUE,10,black,9,3,0K,1964 9,16,11
1964,ROU,3.9741062625,FALSE,3.9741062625,NA,9,3,0K,1964 9,NA,NA
1964,RWA,0.013171766,FALSE,0.013171766,NA,9,3,0K,1964 9,14,6
1964,SAU,1.189103851,FALSE,1.189103851,NA,9,3,0K,1964 9,15,12
1964,SDN,0.18076937450000002,FALSE,0.18076937450000002,NA,9,3,0K,1964 9,13,12
1964,SEN,0.3590549785,FALSE,0.3590549785,NA,9,3,0K,1964 9,8,13
1964,SGP,1.6760304,FALSE,1.6760304,NA,9,3,0K,1964 9,20,9
1964,SLB,0.1628289595,FALSE,0.1628289595,NA,9,3,0K,1964 9,22,9
1964,SLE,0.119573458,FALSE,0.119573458,NA,9,3,0K,1964 9,8,9
1964,SLV,0.3611638395,FALSE,0.3611638395,NA,9,3,0K,1964 9,1,9
1964,SOM,0.044115959999999996,FALSE,0.044115959999999996,NA,9,3,0K,1964 9,16,8
1964,STP,0.170551058,FALSE,0.170551058,NA,9,3,0K,1964 9,11,6
1964,SUR,2.1357761175,FALSE,2.1357761175,NA,9,3,0K,1964 9,5,6
1964,SWE,7.992957678,FALSE,7.992957678,NA,9,3,0K,1964 9,12,25
1964,SWZ,0.1174013815,FALSE,0.1174013815,NA,9,3,0K,1964 9,14,2
1964,SYC,0.1563632485,FALSE,0.1563632485,NA,9,3,0K,1964 9,NA,NA
1964,SYR,0.7621731425,FALSE,0.7621731425,NA,9,3,0K,1964 9,15,15
1964,TCD,0.031314522,FALSE,0.031314522,NA,9,3,0K,1964 9,12,12
1964,TGO,0.078344007,FALSE,0.078344007,NA,9,3,0K,1964 9,11,8
1964,THA,0.238195346,FALSE,0.238195346,NA,9,3,0K,1964 9,20,12
1964,TON,0.150623774,FALSE,0.150623774,NA,9,3,0K,1964 9,23,5
1964,TTO,4.9483385845,FALSE,4.9483385845,NA,9,3,0K,1964 9,4,7
1964,TUN,0.580314028,FALSE,0.580314028,NA,9,3,0K,1964 9,11,14
1964,TUR,0.8775361165,FALSE,0.8775361165,NA,9,3,0K,1964 9,14,16
1964,TZA,0.0953455215,FALSE,0.0953455215,NA,9,3,0K,1964 9,15,5
1964,UGA,0.070838007,FALSE,0.070838007,NA,9,3,0K,1964 9,14,7
1964,URY,1.879808527,FALSE,1.879808527,NA,9,3,0K,1964 9,4,2
1964,USA,17.209921915,TRUE,10,black,9,3,0K,1964 9,2,19
1964,VCT,0.1930742895,FALSE,0.1930742895,NA,9,3,0K,1964 9,5,8
1964,VEN,6.080240607,FALSE,6.080240607,NA,9,3,0K,1964 9,3,6
1964,VGB,0.841103515,FALSE,0.841103515,NA,9,3,0K,1964 9,NA,NA
1964,VNM,0.33427246600000005,FALSE,0.33427246600000005,NA,9,3,0K,1964 9,20,14
1964,VUT,0.752971806,FALSE,0.752971806,NA,9,3,0K,1964 9,22,7
1964,WSM,0.21948033449999999,FALSE,0.21948033449999999,NA,9,3,0K,1964 9,23,6
1964,YEM,0.676050593,FALSE,0.676050593,NA,9,3,0K,1964 9,16,10
1964,ZAF,6.2976982365000005,FALSE,6.2976982365000005,NA,9,3,0K,1964 9,12,1
1964,ZMB,1.024234934,FALSE,1.024234934,NA,9,3,0K,1964 9,13,4
1964,ZWE,1.1150557355,FALSE,1.1150557355,NA,9,3,0K,1964 9,13,3
1966,AFG,0.115685622,FALSE,0.115685622,NA,10,3,0K,1966 10,17,15
1966,AGO,0.20066218149999998,FALSE,0.20066218149999998,NA,10,3,0K,1966 10,12,3
1966,ALB,1.3484008825,FALSE,1.3484008825,NA,10,3,0K,1966 10,12,16
1966,ARE,2.771817603,FALSE,2.771817603,NA,10,3,0K,1966 10,17,11
1966,ARG,2.825408048,FALSE,2.825408048,NA,10,3,0K,1966 10,3,1
1966,ATG,7.2631478575,FALSE,7.2631478575,NA,10,3,0K,1966 10,NA,NA
1966,AUS,10.64185862,TRUE,10,black,10,3,0K,1966 10,20,3
1966,AUT,5.389730705,FALSE,5.389730705,NA,10,3,0K,1966 10,11,20
1966,BDI,0.014930522,FALSE,0.014930522,NA,10,3,0K,1966 10,14,5
1966,BEL,11.12963809,TRUE,10,black,10,3,0K,1966 10,9,21
1966,BEN,0.047333362000000004,FALSE,0.047333362000000004,NA,10,3,0K,1966 10,11,9
1966,BFA,0.019375255,FALSE,0.019375255,NA,10,3,0K,1966 10,10,10
1966,BGR,6.271902938,FALSE,6.271902938,NA,10,3,0K,1966 10,14,19
1966,BHR,4.2545313435,FALSE,4.2545313435,NA,10,3,0K,1966 10,16,12
1966,BHS,9.3196702985,FALSE,9.3196702985,NA,10,3,0K,1966 10,3,16
1966,BLZ,0.9058002039999999,FALSE,0.9058002039999999,NA,10,3,0K,1966 10,2,11
1966,BMU,4.022361613999999,FALSE,4.022361613999999,NA,10,3,0K,1966 10,NA,NA
1966,BOL,0.4268271695,FALSE,0.4268271695,NA,10,3,0K,1966 10,3,4
1966,BRA,0.7498504484999999,FALSE,0.7498504484999999,NA,10,3,0K,1966 10,5,4
1966,BRB,1.279914631,FALSE,1.279914631,NA,10,3,0K,1966 10,5,9
1966,BRN,4.245235311,FALSE,4.245235311,NA,10,3,0K,1966 10,21,9
1966,CAF,0.051729828,FALSE,0.051729828,NA,10,3,0K,1966 10,13,7
1966,CAN,13.372636374999999,TRUE,10,black,10,3,0K,1966 10,2,22
1966,CHE,5.3811104525,FALSE,5.3811104525,NA,10,3,0K,1966 10,9,20
1966,CHL,2.1373284625,FALSE,2.1373284625,NA,10,3,0K,1966 10,2,1
1966,CHN,0.6425267645,FALSE,0.6425267645,NA,10,3,0K,1966 10,20,18
1966,CIV,0.3041058575,FALSE,0.3041058575,NA,10,3,0K,1966 10,9,8
1966,CMR,0.06696585000000001,FALSE,0.06696585000000001,NA,10,3,0K,1966 10,12,7
1966,COD,0.12969062850000002,FALSE,0.12969062850000002,NA,10,3,0K,1966 10,NA,NA
1966,COG,0.25541431449999996,FALSE,0.25541431449999996,NA,10,3,0K,1966 10,13,5
1966,COL,1.20426065,FALSE,1.20426065,NA,10,3,0K,1966 10,2,6
1966,COM,0.085812041,FALSE,0.085812041,NA,10,3,0K,1966 10,15,3
1966,CPV,0.0827361855,FALSE,0.0827361855,NA,10,3,0K,1966 10,7,14
1966,CRI,0.5611445374999999,FALSE,0.5611445374999999,NA,10,3,0K,1966 10,2,8
1966,CUB,1.8891096505,FALSE,1.8891096505,NA,10,3,0K,1966 10,2,15
1966,CYM,1.946765103,FALSE,1.946765103,NA,10,3,0K,1966 10,NA,NA
1966,CYP,2.2154107229999997,FALSE,2.2154107229999997,NA,10,3,0K,1966 10,13,15
1966,DJI,0.901958423,FALSE,0.901958423,NA,10,3,0K,1966 10,15,9
1966,DMA,0.27312996900000003,FALSE,0.27312996900000003,NA,10,3,0K,1966 10,NA,NA
1966,DNK,10.299156105,TRUE,10,black,10,3,0K,1966 10,11,22
1966,DOM,0.399181663,FALSE,0.399181663,NA,10,3,0K,1966 10,4,14
1966,DZA,0.6407995675,FALSE,0.6407995675,NA,10,3,0K,1966 10,10,14
1966,ECU,0.45674975650000005,FALSE,0.45674975650000005,NA,10,3,0K,1966 10,2,5
1966,EGY,0.7214264665000001,FALSE,0.7214264665000001,NA,10,3,0K,1966 10,13,13
1966,ESP,2.527481634,FALSE,2.527481634,NA,10,3,0K,1966 10,8,18
1966,ETH,0.036529793,FALSE,0.036529793,NA,10,3,0K,1966 10,15,8
1966,FIN,6.328718416999999,FALSE,6.328718416999999,NA,10,3,0K,1966 10,13,25
1966,FJI,0.7032464995000001,FALSE,0.7032464995000001,NA,10,3,0K,1966 10,22,6
1966,FRA,7.0905936215,FALSE,7.0905936215,NA,10,3,0K,1966 10,8,20
1966,FRO,4.0993416165,FALSE,4.0993416165,NA,10,3,0K,1966 10,NA,NA
1966,GAB,1.265186683,FALSE,1.265186683,NA,10,3,0K,1966 10,12,5
1966,GBR,11.051532665,TRUE,10,black,10,3,0K,1966 10,8,22
1966,GHA,0.184156794,FALSE,0.184156794,NA,10,3,0K,1966 10,10,8
1966,GIB,2.1804962775,FALSE,2.1804962775,NA,10,3,0K,1966 10,NA,NA
1966,GIN,0.181233265,FALSE,0.181233265,NA,10,3,0K,1966 10,8,10
1966,GMB,0.08006178650000001,FALSE,0.08006178650000001,NA,10,3,0K,1966 10,8,12
1966,GNB,0.085211126,FALSE,0.085211126,NA,10,3,0K,1966 10,8,11
1966,GNQ,0.088792273,FALSE,0.088792273,NA,10,3,0K,1966 10,12,6
1966,GRC,2.2073119185000003,FALSE,2.2073119185000003,NA,10,3,0K,1966 10,13,16
1966,GRD,0.34768268950000003,FALSE,0.34768268950000003,NA,10,3,0K,1966 10,4,8
1966,GRL,9.78731041,FALSE,9.78731041,NA,10,3,0K,1966 10,NA,NA
1966,GTM,0.3659360485,FALSE,0.3659360485,NA,10,3,0K,1966 10,1,10
1966,GUY,1.8677592225000001,FALSE,1.8677592225000001,NA,10,3,0K,1966 10,4,6
1966,HKG,1.525319779,FALSE,1.525319779,NA,10,3,0K,1966 10,21,17
1966,HND,0.343280625,FALSE,0.343280625,NA,10,3,0K,1966 10,2,10
1966,HTI,0.064206948,FALSE,0.064206948,NA,10,3,0K,1966 10,3,14
1966,HUN,5.9116414985,FALSE,5.9116414985,NA,10,3,0K,1966 10,13,20
1966,IDN,0.2294537155,FALSE,0.2294537155,NA,10,3,0K,1966 10,20,8
1966,IND,0.3349758605,FALSE,0.3349758605,NA,10,3,0K,1966 10,18,13
1966,IRL,5.443091873,FALSE,5.443091873,NA,10,3,0K,1966 10,7,22
1966,IRN,2.5427355755,FALSE,2.5427355755,NA,10,3,0K,1966 10,16,15
1966,IRQ,2.629060095,FALSE,2.629060095,NA,10,3,0K,1966 10,16,14
1966,ISL,7.4597588560000005,FALSE,7.4597588560000005,NA,10,3,0K,1966 10,7,25
1966,ISR,5.052717872,FALSE,5.052717872,NA,10,3,0K,1966 10,14,14
1966,ITA,4.255461588999999,FALSE,4.255461588999999,NA,10,3,0K,1966 10,10,18
1966,JAM,2.0615158565,FALSE,2.0615158565,NA,10,3,0K,1966 10,2,13
1966,JOR,1.1395375425,FALSE,1.1395375425,NA,10,3,0K,1966 10,15,14
1966,JPN,4.534911276,FALSE,4.534911276,NA,10,3,0K,1966 10,23,19
1966,KEN,0.2697107125,FALSE,0.2697107125,NA,10,3,0K,1966 10,15,7
1966,KHM,0.066906419,FALSE,0.066906419,NA,10,3,0K,1966 10,20,11
1966,KIR,0.343019804,FALSE,0.343019804,NA,10,3,0K,1966 10,NA,NA
1966,KNA,0.4596773745,FALSE,0.4596773745,NA,10,3,0K,1966 10,NA,NA
1966,KOR,1.093149594,FALSE,1.093149594,NA,10,3,0K,1966 10,22,19
1966,KWT,55.457216575000004,TRUE,10,black,10,3,0K,1966 10,16,13
1966,LAO,0.1119921605,FALSE,0.1119921605,NA,10,3,0K,1966 10,20,13
1966,LBN,1.6706727165,FALSE,1.6706727165,NA,10,3,0K,1966 10,14,15
1966,LBR,0.4717249055,FALSE,0.4717249055,NA,10,3,0K,1966 10,8,8
1966,LBY,5.6539621065,FALSE,5.6539621065,NA,10,3,0K,1966 10,12,13
1966,LCA,0.315654667,FALSE,0.315654667,NA,10,3,0K,1966 10,4,9
1966,LKA,0.243415155,FALSE,0.243415155,NA,10,3,0K,1966 10,18,12
1966,LUX,34.357785754999995,TRUE,10,black,10,3,0K,1966 10,10,21
1966,MAC,0.721896029,FALSE,0.721896029,NA,10,3,0K,1966 10,21,16
1966,MAR,0.368461932,FALSE,0.368461932,NA,10,3,0K,1966 10,9,14
1966,MDG,0.118379553,FALSE,0.118379553,NA,10,3,0K,1966 10,15,2
1966,MEX,1.829314508,FALSE,1.829314508,NA,10,3,0K,1966 10,1,16
1966,MLI,0.036517381,FALSE,0.036517381,NA,10,3,0K,1966 10,10,12
1966,MLT,1.4929972795,FALSE,1.4929972795,NA,10,3,0K,1966 10,10,17
1966,MMR,0.132445559,FALSE,0.132445559,NA,10,3,0K,1966 10,19,12
1966,MNG,1.77465316,FALSE,1.77465316,NA,10,3,0K,1966 10,20,20
1966,MOZ,0.236259518,FALSE,0.236259518,NA,10,3,0K,1966 10,14,3
1966,MRT,0.1820071245,FALSE,0.1820071245,NA,10,3,0K,1966 10,8,14
1966,MUS,0.4969531885,FALSE,0.4969531885,NA,10,3,0K,1966 10,16,1
1966,MWI,0.09461011150000001,FALSE,0.09461011150000001,NA,10,3,0K,1966 10,14,4
1966,NCL,15.717165775,TRUE,10,black,10,3,0K,1966 10,22,5
1966,NER,0.0327695635,FALSE,0.0327695635,NA,10,3,0K,1966 10,11,12
1966,NGA,0.248648128,FALSE,0.248648128,NA,10,3,0K,1966 10,12,8
1966,NIC,0.4730258545,FALSE,0.4730258545,NA,10,3,0K,1966 10,2,9
1966,NLD,8.3987932265,FALSE,8.3987932265,NA,10,3,0K,1966 10,10,22
1966,NOR,5.160013385,FALSE,5.160013385,NA,10,3,0K,1966 10,11,25
1966,NPL,0.0179786205,FALSE,0.0179786205,NA,10,3,0K,1966 10,18,14
1966,NRU,6.6868461985,FALSE,6.6868461985,NA,10,3,0K,1966 10,NA,NA
1966,NZL,5.122603055,FALSE,5.122603055,NA,10,3,0K,1966 10,22,1
1966,OMN,0.125615837,FALSE,0.125615837,NA,10,3,0K,1966 10,17,10
1966,PAK,0.39600281049999997,FALSE,0.39600281049999997,NA,10,3,0K,1966 10,17,14
1966,PAN,1.2212203915,FALSE,1.2212203915,NA,10,3,0K,1966 10,2,7
1966,PER,1.1109839255,FALSE,1.1109839255,NA,10,3,0K,1966 10,2,4
1966,PHL,0.5306879259999999,FALSE,0.5306879259999999,NA,10,3,0K,1966 10,21,14
1966,PLW,6.3246407865,FALSE,6.3246407865,NA,10,3,0K,1966 10,NA,NA
1966,PNG,0.167534096,FALSE,0.167534096,NA,10,3,0K,1966 10,21,8
1966,POL,8.040769379,FALSE,8.040769379,NA,10,3,0K,1966 10,12,22
1966,PRT,1.362661546,FALSE,1.362661546,NA,10,3,0K,1966 10,7,18
1966,PRY,0.221646401,FALSE,0.221646401,NA,10,3,0K,1966 10,4,3
1966,PYF,1.3220242235,FALSE,1.3220242235,NA,10,3,0K,1966 10,23,4
1966,QAT,78.06788093,TRUE,10,black,10,3,0K,1966 10,16,11
1966,ROU,4.548670533,FALSE,4.548670533,NA,10,3,0K,1966 10,NA,NA
1966,RWA,0.012529067,FALSE,0.012529067,NA,10,3,0K,1966 10,14,6
1966,SAU,3.0945061905,FALSE,3.0945061905,NA,10,3,0K,1966 10,15,12
1966,SDN,0.23244914,FALSE,0.23244914,NA,10,3,0K,1966 10,13,12
1966,SEN,0.31674887949999997,FALSE,0.31674887949999997,NA,10,3,0K,1966 10,8,13
1966,SGP,0.9476320709999999,FALSE,0.9476320709999999,NA,10,3,0K,1966 10,20,9
1966,SLB,0.2045366715,FALSE,0.2045366715,NA,10,3,0K,1966 10,22,9
1966,SLE,0.10937977,FALSE,0.10937977,NA,10,3,0K,1966 10,8,9
1966,SLV,0.369600665,FALSE,0.369600665,NA,10,3,0K,1966 10,1,9
1966,SOM,0.0573723035,FALSE,0.0573723035,NA,10,3,0K,1966 10,16,8
1966,STP,0.1643024945,FALSE,0.1643024945,NA,10,3,0K,1966 10,11,6
1966,SUR,3.509803452,FALSE,3.509803452,NA,10,3,0K,1966 10,5,6
1966,SWE,9.0336937815,FALSE,9.0336937815,NA,10,3,0K,1966 10,12,25
1966,SWZ,0.52771254,FALSE,0.52771254,NA,10,3,0K,1966 10,14,2
1966,SYC,0.1487700655,FALSE,0.1487700655,NA,10,3,0K,1966 10,NA,NA
1966,SYR,0.8442219675,FALSE,0.8442219675,NA,10,3,0K,1966 10,15,15
1966,TCD,0.0295870295,FALSE,0.0295870295,NA,10,3,0K,1966 10,12,12
1966,TGO,0.1040040425,FALSE,0.1040040425,NA,10,3,0K,1966 10,11,8
1966,THA,0.32464929249999996,FALSE,0.32464929249999996,NA,10,3,0K,1966 10,20,12
1966,TON,0.16441505950000002,FALSE,0.16441505950000002,NA,10,3,0K,1966 10,23,5
1966,TTO,4.709391783,FALSE,4.709391783,NA,10,3,0K,1966 10,4,7
1966,TUN,0.636960201,FALSE,0.636960201,NA,10,3,0K,1966 10,11,14
1966,TUR,1.0134151635,FALSE,1.0134151635,NA,10,3,0K,1966 10,14,16
1966,TZA,0.1278990645,FALSE,0.1278990645,NA,10,3,0K,1966 10,15,5
1966,UGA,0.091442004,FALSE,0.091442004,NA,10,3,0K,1966 10,14,7
1966,URY,1.8805960800000001,FALSE,1.8805960800000001,NA,10,3,0K,1966 10,4,2
1966,USA,18.359695445,TRUE,10,black,10,3,0K,1966 10,2,19
